ID,Name,Level,Subject,SubjID,Date,Attendance,Score,Performance_Grade
S0095,Karen Bianca Smith,Freshman,Math,MATH101,2023-09-10,Excused,84.0,B
S0095,Karen Bianca Smith,Freshman,Chemistry,CHEM101,2023-10-13,Absent,0.0,F
S0095,Karen Bianca Smith,Freshman,English,ENG101,2023-06-30,Absent,0.0,F
S0095,Karen Bianca Smith,Freshman,Physics,PHYS101,2023-11-02,Present,52.0,F
S0096,Kimberly April Hamilton,Senior,Physics,PHYS101,2023-04-20,Excused,54.0,F
S0096,Kimberly April Hamilton,Senior,Chemistry,CHEM101,2023-08-08,Absent,0.0,F
S0096,Kimberly April Hamilton,Senior,Math,MATH101,2023-02-05,Excused,56.0,F
S0096,Kimberly April Hamilton,Senior,Biology,BIO101,2023-04-19,Late,80.0,B
S0097,Paul Shelley Ibarra,Senior,Biology,BIO101,2023-02-02,Excused,54.0,F
S0098,Matthew Christine Maddox,Freshman,Chemistry,CHEM101,2023-04-29,Late,88.0,B
S0098,Matthew Christine Maddox,Freshman,English,ENG101,2023-08-09,Excused,65.0,D
S0098,Matthew Christine Maddox,Freshman,Biology,BIO101,2023-09-16,Absent,0.0,F
S0099,Cassandra Christopher Weiss,Freshman,Physics,PHYS101,2023-04-23,Excused,96.0,A
S0099,Cassandra Christopher Weiss,Freshman,Math,MATH101,2023-11-22,Late,59.0,F
S0099,Cassandra Christopher Weiss,Freshman,Chemistry,CHEM101,2023-01-16,Late,54.0,F
S0099,Cassandra Christopher Weiss,Freshman,English,ENG101,2023-11-18,Excused,99.0,A
S0100,Jessica Crystal Morris,Junior,English,ENG101,2023-08-12,Absent,0.0,F
S0100,Jessica Crystal Morris,Junior,Physics,PHYS101,2023-12-20,Late,61.0,D
S0100,Jessica Crystal Morris,Junior,Chemistry,CHEM101,2023-03-12,Excused,87.0,B
S0101,Paul Anthony Taylor,Sophomore,Physics,PHYS101,2023-01-02,Late,64.0,D
S0101,Paul Anthony Taylor,Sophomore,English,ENG101,2023-06-07,Late,77.0,B
S0101,Paul Anthony Taylor,Sophomore,Chemistry,CHEM101,2023-11-16,Late,50.0,F
S0101,Paul Anthony Taylor,Sophomore,Biology,BIO101,2023-08-12,Late,87.0,B
S0102,Pedro Julie Perez,Junior,Physics,PHYS101,2023-06-21,Excused,61.0,D
S0102,Pedro Julie Perez,Junior,Chemistry,CHEM101,2023-01-05,Absent,0.0,F
S0102,Pedro Julie Perez,Junior,Biology,BIO101,2023-09-27,Excused,89.0,A
S0102,Pedro Julie Perez,Junior,Math,MATH101,2023-03-18,Absent,0.0,F
S0103,Michael Dawn Brown,Senior,Physics,PHYS101,2023-10-08,Absent,0.0,F
S0103,Michael Dawn Brown,Senior,Biology,BIO101,2023-10-25,Late,53.0,F
S0103,Michael Dawn Brown,Senior,English,ENG101,2023-10-01,Late,84.0,B
S0104,Bradley Alice Wilson,Sophomore,English,ENG101,2023-09-10,Late,63.0,D
S0104,Bradley Alice Wilson,Sophomore,Physics,PHYS101,2023-08-28,Late,62.0,D
S0105,Karen Sophia Wiggins,Sophomore,Chemistry,CHEM101,2023-05-08,Late,75.0,C
S0105,Karen Sophia Wiggins,Sophomore,Physics,PHYS101,2023-02-14,Absent,0.0,F
S0106,Ryan Tanya Butler,Junior,Physics,PHYS101,2023-10-18,Late,62.0,D
S0106,Ryan Tanya Butler,Junior,Chemistry,CHEM101,2023-06-08,Excused,90.0,A
S0107,Jonathan Stuart Ferguson,Junior,Math,MATH101,2023-12-08,Present,68.0,C
S0107,Jonathan Stuart Ferguson,Junior,Physics,PHYS101,2023-09-16,Present,99.0,A
S0107,Jonathan Stuart Ferguson,Junior,Biology,BIO101,2023-08-28,Absent,0.0,F
S0107,Jonathan Stuart Ferguson,Junior,English,ENG101,2023-02-08,Absent,0.0,F
S0107,Jonathan Stuart Ferguson,Junior,Chemistry,CHEM101,2023-05-24,Absent,0.0,F
S0108,Cameron Amanda Brown,Freshman,Biology,BIO101,2023-05-13,Present,91.0,A
S0108,Cameron Amanda Brown,Freshman,Physics,PHYS101,2023-05-31,Excused,99.0,A
S0108,Cameron Amanda Brown,Freshman,Chemistry,CHEM101,2023-03-10,Present,86.0,B
S0108,Cameron Amanda Brown,Freshman,Math,MATH101,2023-04-01,Present,53.0,F
S0109,Annette Shelley Martinez,Freshman,Physics,PHYS101,2023-01-21,Present,73.0,C
S0109,Annette Shelley Martinez,Freshman,Biology,BIO101,2023-02-21,Absent,0.0,F
S0109,Annette Shelley Martinez,Freshman,Math,MATH101,2023-05-17,Present,61.0,D
S0110,Patrick Hannah Walker,Sophomore,Biology,BIO101,2023-10-29,Excused,68.0,C
S0110,Patrick Hannah Walker,Sophomore,Physics,PHYS101,2023-07-03,Present,100.0,A
S0110,Patrick Hannah Walker,Sophomore,Math,MATH101,2023-08-27,Excused,83.0,B
S0110,Patrick Hannah Walker,Sophomore,Chemistry,CHEM101,2023-03-17,Late,88.0,B
S0110,Patrick Hannah Walker,Sophomore,English,ENG101,2023-12-11,Absent,0.0,F
S0111,James Jessica Myers,Junior,Chemistry,CHEM101,2023-07-28,Excused,73.0,C
S0111,James Jessica Myers,Junior,Physics,PHYS101,2023-10-30,Absent,0.0,F
S0111,James Jessica Myers,Junior,English,ENG101,2023-05-31,Absent,0.0,F
S0112,Jennifer Brooke Smith,Freshman,Physics,PHYS101,2023-08-12,Late,83.0,B
S0113,Nancy Ryan Ayala,Sophomore,Physics,PHYS101,2023-09-10,Present,92.0,A
S0113,Nancy Ryan Ayala,Sophomore,Biology,BIO101,2023-02-21,Excused,75.0,C
S0113,Nancy Ryan Ayala,Sophomore,Math,MATH101,2023-04-12,Excused,55.0,F
S0113,Nancy Ryan Ayala,Sophomore,Chemistry,CHEM101,2023-03-13,Absent,0.0,F
S0114,George Timothy Edwards,Sophomore,Math,MATH101,2023-05-25,Late,72.0,C
S0114,George Timothy Edwards,Sophomore,Physics,PHYS101,2023-03-11,Excused,66.0,D
S0114,George Timothy Edwards,Sophomore,Chemistry,CHEM101,2023-05-29,Excused,60.0,D
S0114,George Timothy Edwards,Sophomore,Biology,BIO101,2023-01-02,Excused,96.0,A
S0115,Nicole Colleen Taylor,Junior,Physics,PHYS101,2023-05-18,Excused,66.0,D
S0115,Nicole Colleen Taylor,Junior,Math,MATH101,2023-11-26,Absent,0.0,F
S0115,Nicole Colleen Taylor,Junior,Biology,BIO101,2023-02-08,Late,62.0,D
S0115,Nicole Colleen Taylor,Junior,Chemistry,CHEM101,2023-04-26,Absent,0.0,F
S0116,Kimberly Aaron Moses,Junior,Chemistry,CHEM101,2023-05-01,Present,81.0,B
S0116,Kimberly Aaron Moses,Junior,English,ENG101,2023-07-02,Excused,88.0,B
S0116,Kimberly Aaron Moses,Junior,Biology,BIO101,2023-02-21,Present,76.0,B
S0117,Heather Justin Goodman,Freshman,Biology,BIO101,2023-06-30,Excused,82.0,B
S0117,Heather Justin Goodman,Freshman,English,ENG101,2023-11-01,Present,82.0,B
S0118,Brian Jason Smith,Junior,Biology,BIO101,2023-08-09,Absent,0.0,F
S0118,Brian Jason Smith,Junior,English,ENG101,2023-12-22,Absent,0.0,F
S0119,Megan Aaron Garrett,Freshman,Math,MATH101,2023-02-02,Absent,0.0,F
S0119,Megan Aaron Garrett,Freshman,Biology,BIO101,2023-12-16,Present,98.0,A
S0119,Megan Aaron Garrett,Freshman,English,ENG101,2023-07-27,Excused,63.0,D
S0120,Alexis Lauren Schultz,Senior,Biology,BIO101,2023-01-26,Present,91.0,A
S0120,Alexis Lauren Schultz,Senior,Physics,PHYS101,2023-12-27,Excused,94.0,A
S0120,Alexis Lauren Schultz,Senior,Chemistry,CHEM101,2023-05-28,Late,79.0,B
S0120,Alexis Lauren Schultz,Senior,English,ENG101,2023-05-19,Late,61.0,D
S0120,Alexis Lauren Schultz,Senior,Math,MATH101,2023-05-03,Present,77.0,B
S0121,Justin Kelli Bishop,Sophomore,Biology,BIO101,2023-04-22,Excused,74.0,C
S0121,Justin Kelli Bishop,Sophomore,Chemistry,CHEM101,2023-08-27,Absent,0.0,F
S0121,Justin Kelli Bishop,Sophomore,Physics,PHYS101,2023-02-20,Absent,0.0,F
S0121,Justin Kelli Bishop,Sophomore,English,ENG101,2023-09-16,Absent,0.0,F
S0122,Thomas Debbie Collins,Sophomore,Math,MATH101,2023-08-12,Excused,95.0,A
S0122,Thomas Debbie Collins,Sophomore,Biology,BIO101,2023-10-27,Present,92.0,A
S0122,Thomas Debbie Collins,Sophomore,English,ENG101,2023-04-06,Absent,0.0,F
S0122,Thomas Debbie Collins,Sophomore,Chemistry,CHEM101,2023-06-30,Present,96.0,A
S0123,Jessica Jon Davis,Sophomore,Biology,BIO101,2023-01-16,Excused,76.0,B
S0124,Audrey Gabriel Rios,Freshman,Physics,PHYS101,2023-04-15,Excused,72.0,C
S0124,Audrey Gabriel Rios,Freshman,Biology,BIO101,2023-05-27,Absent,0.0,F
S0124,Audrey Gabriel Rios,Freshman,Chemistry,CHEM101,2023-11-13,Late,95.0,A
S0124,Audrey Gabriel Rios,Freshman,English,ENG101,2023-05-21,Late,57.0,F
S0125,Jeremy Larry Cook,Sophomore,Chemistry,CHEM101,2023-03-18,Excused,98.0,A
S0125,Jeremy Larry Cook,Sophomore,Math,MATH101,2023-06-02,Excused,65.0,D
S0125,Jeremy Larry Cook,Sophomore,Biology,BIO101,2023-10-05,Absent,0.0,F
S0125,Jeremy Larry Cook,Sophomore,English,ENG101,2023-08-05,Late,66.0,D
S0125,Jeremy Larry Cook,Sophomore,Physics,PHYS101,2023-12-14,Excused,82.0,B
S0126,Sarah Caitlin Miller,Sophomore,English,ENG101,2023-06-29,Present,61.0,D
S0126,Sarah Caitlin Miller,Sophomore,Chemistry,CHEM101,2023-03-13,Excused,89.0,A
S0127,Jack Scott Townsend,Senior,Physics,PHYS101,2023-01-16,Late,51.0,F
S0127,Jack Scott Townsend,Senior,English,ENG101,2023-01-10,Present,90.0,A
S0127,Jack Scott Townsend,Senior,Chemistry,CHEM101,2023-06-10,Excused,58.0,F
S0127,Jack Scott Townsend,Senior,Biology,BIO101,2023-04-10,Late,85.0,B
S0128,Julie Vincent Soto,Senior,Chemistry,CHEM101,2023-05-10,Present,57.0,F
S0128,Julie Vincent Soto,Senior,Physics,PHYS101,2023-04-16,Absent,0.0,F
S0128,Julie Vincent Soto,Senior,Math,MATH101,2023-04-29,Excused,99.0,A
S0129,Cindy Laura Lopez,Junior,Chemistry,CHEM101,2023-09-10,Excused,53.0,F
S0129,Cindy Laura Lopez,Junior,Biology,BIO101,2023-09-24,Late,96.0,A
S0129,Cindy Laura Lopez,Junior,Math,MATH101,2023-12-14,Late,59.0,F
S0129,Cindy Laura Lopez,Junior,English,ENG101,2023-09-20,Absent,0.0,F
S0129,Cindy Laura Lopez,Junior,Physics,PHYS101,2023-11-21,Late,77.0,B
S0130,Veronica Phillip Ellis,Sophomore,Math,MATH101,2023-09-25,Present,76.0,B
S0130,Veronica Phillip Ellis,Sophomore,Chemistry,CHEM101,2023-10-12,Absent,0.0,F
S0130,Veronica Phillip Ellis,Sophomore,Physics,PHYS101,2023-04-13,Present,70.0,C
S0130,Veronica Phillip Ellis,Sophomore,Biology,BIO101,2023-09-18,Absent,0.0,F
S0131,Ronnie Andrew Martin,Senior,Physics,PHYS101,2023-03-02,Late,59.0,F
S0131,Ronnie Andrew Martin,Senior,Biology,BIO101,2023-03-29,Present,92.0,A
S0131,Ronnie Andrew Martin,Senior,Math,MATH101,2023-10-12,Late,86.0,B
S0131,Ronnie Andrew Martin,Senior,English,ENG101,2023-10-24,Excused,97.0,A
S0132,Sarah Jennifer Brown,Junior,Math,MATH101,2023-11-02,Excused,74.95579658242096,C
S0132,Sarah Jennifer Brown,Junior,Physics,PHYS101,2023-01-12,Present,67.0,C
S0132,Sarah Jennifer Brown,Junior,English,ENG101,2023-09-15,Present,59.0,F
S0133,Emily Linda Cole,Junior,English,ENG101,2023-03-08,Absent,0.0,F
S0133,Emily Linda Cole,Junior,Biology,BIO101,2023-01-30,Present,61.0,D
S0133,Emily Linda Cole,Junior,Chemistry,CHEM101,2023-05-15,Absent,0.0,F
S0134,Samantha Jennifer Aguilar,Freshman,Physics,PHYS101,2023-08-25,Absent,0.0,F
S0134,Samantha Jennifer Aguilar,Freshman,Biology,BIO101,2023-07-27,Excused,56.0,F
S0134,Samantha Jennifer Aguilar,Freshman,Math,MATH101,2023-05-23,Present,91.0,A
S0134,Samantha Jennifer Aguilar,Freshman,English,ENG101,2023-07-16,Present,56.0,F
S0134,Samantha Jennifer Aguilar,Freshman,Chemistry,CHEM101,2023-11-11,Present,62.0,D
S0136,Paul Ian Griffin,Sophomore,Biology,BIO101,2023-03-28,Absent,0.0,F
S0136,Paul Ian Griffin,Sophomore,Chemistry,CHEM101,2023-12-15,Excused,95.0,A
S0136,Paul Ian Griffin,Sophomore,English,ENG101,2023-04-03,Late,93.0,A
S0137,Bradley Matthew Hopkins,Junior,Biology,BIO101,2023-01-05,Excused,90.0,A
S0137,Bradley Matthew Hopkins,Junior,Math,MATH101,2023-01-23,Absent,0.0,F
S0137,Bradley Matthew Hopkins,Junior,Physics,PHYS101,2023-05-22,Late,97.0,A
S0138,Sheena Shelley Lee,Junior,Chemistry,CHEM101,2023-10-31,Present,52.0,F
S0138,Sheena Shelley Lee,Junior,Biology,BIO101,2023-10-25,Late,55.0,F
S0138,Sheena Shelley Lee,Junior,English,ENG101,2023-12-24,Excused,52.0,F
S0138,Sheena Shelley Lee,Junior,Math,MATH101,2023-03-12,Absent,0.0,F
S0139,Billy Henry Jones,Junior,English,ENG101,2023-06-29,Present,96.0,A
S0139,Billy Henry Jones,Junior,Chemistry,CHEM101,2023-03-17,Excused,89.0,A
S0139,Billy Henry Jones,Junior,Physics,PHYS101,2023-10-30,Absent,0.0,F
S0139,Billy Henry Jones,Junior,Math,MATH101,2023-05-11,Excused,59.0,F
S0139,Billy Henry Jones,Junior,Biology,BIO101,2023-11-22,Present,94.0,A
S0140,Luke Amanda Armstrong,Freshman,Math,MATH101,2023-04-13,Late,75.0,C
S0140,Luke Amanda Armstrong,Freshman,Chemistry,CHEM101,2023-02-16,Excused,59.0,F
S0140,Luke Amanda Armstrong,Freshman,Biology,BIO101,2023-01-03,Late,85.0,B
S0141,George David Atkinson,Freshman,Math,MATH101,2023-05-27,Absent,0.0,F
S0141,George David Atkinson,Freshman,Physics,PHYS101,2023-02-07,Absent,0.0,F
S0142,Kaylee Jennifer Patrick,Freshman,Math,MATH101,2023-04-04,Present,85.0,B
S0142,Kaylee Jennifer Patrick,Freshman,Biology,BIO101,2023-11-17,Absent,0.0,F
S0143,Patricia John Stevenson,Junior,Biology,BIO101,2023-11-11,Absent,0.0,F
S0143,Patricia John Stevenson,Junior,Chemistry,CHEM101,2023-05-10,Late,60.0,D
S0143,Patricia John Stevenson,Junior,Physics,PHYS101,2023-05-17,Late,74.0,C
S0144,Anthony Jessica Beck,Sophomore,Chemistry,CHEM101,2023-08-09,Excused,85.0,B
S0144,Anthony Jessica Beck,Sophomore,Physics,PHYS101,2023-07-09,Absent,0.0,F
S0144,Anthony Jessica Beck,Sophomore,Math,MATH101,2023-08-20,Late,56.0,F
S0144,Anthony Jessica Beck,Sophomore,Biology,BIO101,2023-04-07,Excused,97.0,A
S0144,Anthony Jessica Beck,Sophomore,English,ENG101,2023-01-20,Present,55.0,F
S0145,Jacob Stephanie Gomez,Sophomore,Math,MATH101,2023-10-24,Absent,0.0,F
S0145,Jacob Stephanie Gomez,Sophomore,English,ENG101,2023-08-28,Absent,0.0,F
S0145,Jacob Stephanie Gomez,Sophomore,Chemistry,CHEM101,2023-04-15,Late,87.0,B
S0146,Robert Courtney Mcdonald,Senior,English,ENG101,2023-02-23,Present,91.0,A
S0146,Robert Courtney Mcdonald,Senior,Math,MATH101,2023-12-30,Excused,77.0,B
S0146,Robert Courtney Mcdonald,Senior,Biology,BIO101,2023-07-09,Absent,0.0,F
S0146,Robert Courtney Mcdonald,Senior,Chemistry,CHEM101,2023-01-20,Excused,84.0,B
S0146,Robert Courtney Mcdonald,Senior,Physics,PHYS101,2023-06-18,Excused,53.0,F
S0147,Geoffrey Johnathan Hill,Sophomore,English,ENG101,2023-04-08,Excused,96.0,A
S0147,Geoffrey Johnathan Hill,Sophomore,Biology,BIO101,2023-04-14,Absent,0.0,F
S0148,Morgan Christian Lewis,Senior,Chemistry,CHEM101,2023-11-29,Present,63.0,D
S0148,Morgan Christian Lewis,Senior,Physics,PHYS101,2023-11-14,Excused,84.0,B
S0149,Marcus Daniel Harris,Senior,Math,MATH101,2023-05-02,Late,93.0,A
S0149,Marcus Daniel Harris,Senior,Chemistry,CHEM101,2023-03-11,Present,81.0,B
S0149,Marcus Daniel Harris,Senior,Physics,PHYS101,2023-09-12,Present,79.0,B
S0149,Marcus Daniel Harris,Senior,Biology,BIO101,2023-07-16,Present,98.0,A
S0150,Jeffrey Elijah Melton,Junior,English,ENG101,2023-08-11,Late,70.0,C
S0150,Jeffrey Elijah Melton,Junior,Biology,BIO101,2023-07-09,Present,59.0,F
S0150,Jeffrey Elijah Melton,Junior,Chemistry,CHEM101,2023-08-12,Excused,58.0,F
S0150,Jeffrey Elijah Melton,Junior,Math,MATH101,2023-11-14,Absent,0.0,F
S0151,Caitlyn Meagan Williamson,Junior,Chemistry,CHEM101,2023-09-16,Late,67.0,C
S0151,Caitlyn Meagan Williamson,Junior,Physics,PHYS101,2023-09-30,Present,86.0,B
S0151,Caitlyn Meagan Williamson,Junior,English,ENG101,2023-04-20,Absent,0.0,F
S0151,Caitlyn Meagan Williamson,Junior,Biology,BIO101,2023-09-30,Late,64.0,D
S0152,Maureen Preston Freeman,Senior,Physics,PHYS101,2023-12-27,Absent,0.0,F
S0152,Maureen Preston Freeman,Senior,Chemistry,CHEM101,2023-07-25,Present,80.0,B
S0152,Maureen Preston Freeman,Senior,Math,MATH101,2023-02-24,Absent,0.0,F
S0152,Maureen Preston Freeman,Senior,Biology,BIO101,2023-04-07,Excused,71.0,C
S0153,Charles James Roberts,Junior,Physics,PHYS101,2023-11-19,Excused,83.0,B
S0153,Charles James Roberts,Junior,Math,MATH101,2023-08-02,Excused,95.0,A
S0153,Charles James Roberts,Junior,Biology,BIO101,2023-04-23,Late,54.0,F
S0154,Christie Brandon Watson,Sophomore,Physics,PHYS101,2023-09-18,Excused,56.0,F
S0154,Christie Brandon Watson,Sophomore,Math,MATH101,2023-07-07,Late,50.0,F
S0154,Christie Brandon Watson,Sophomore,Biology,BIO101,2023-05-09,Late,76.0,B
S0154,Christie Brandon Watson,Sophomore,English,ENG101,2023-12-23,Present,62.0,D
S0155,Karen Julie Foster,Senior,Chemistry,CHEM101,2023-01-21,Late,70.0,C
S0155,Karen Julie Foster,Senior,Physics,PHYS101,2023-04-01,Late,96.0,A
S0155,Karen Julie Foster,Senior,Math,MATH101,2023-12-30,Excused,98.0,A
S0156,Jared Paul Flores,Sophomore,Math,MATH101,2023-09-04,Late,64.0,D
S0156,Jared Paul Flores,Sophomore,Physics,PHYS101,2023-02-21,Present,75.0,C
S0156,Jared Paul Flores,Sophomore,English,ENG101,2023-06-29,Present,97.0,A
S0157,Nicole Jimmy Riley,Senior,English,ENG101,2023-05-04,Excused,76.0,B
S0157,Nicole Jimmy Riley,Senior,Math,MATH101,2023-01-20,Excused,58.0,F
S0157,Nicole Jimmy Riley,Senior,Physics,PHYS101,2023-05-21,Absent,0.0,F
S0157,Nicole Jimmy Riley,Senior,Biology,BIO101,2023-12-29,Absent,0.0,F
S0158,Yvonne Andrew Young,Senior,English,ENG101,2023-12-15,Excused,55.0,F
S0158,Yvonne Andrew Young,Senior,Math,MATH101,2023-10-04,Present,70.0,C
S0158,Yvonne Andrew Young,Senior,Biology,BIO101,2023-12-09,Late,77.0,B
S0158,Yvonne Andrew Young,Senior,Chemistry,CHEM101,2023-02-13,Excused,76.0,B
S0159,Nancy Joseph Lucas,Sophomore,Biology,BIO101,2023-08-09,Absent,0.0,F
S0160,Levi Joshua Middleton,Junior,English,ENG101,2023-11-04,Late,96.0,A
S0160,Levi Joshua Middleton,Junior,Biology,BIO101,2023-07-01,Excused,84.0,B
S0160,Levi Joshua Middleton,Junior,Math,MATH101,2023-11-27,Late,86.0,B
S0160,Levi Joshua Middleton,Junior,Physics,PHYS101,2023-08-27,Absent,0.0,F
S0161,Caleb Jamie Larsen,Sophomore,Biology,BIO101,2023-09-11,Present,54.0,F
S0161,Caleb Jamie Larsen,Sophomore,English,ENG101,2023-11-12,Excused,78.0,B
S0161,Caleb Jamie Larsen,Sophomore,Physics,PHYS101,2023-08-08,Late,91.0,A
S0161,Caleb Jamie Larsen,Sophomore,Chemistry,CHEM101,2023-10-09,Present,98.0,A
S0162,Gloria David Adams,Senior,Chemistry,CHEM101,2023-12-13,Late,79.0,B
S0162,Gloria David Adams,Senior,Math,MATH101,2023-05-18,Excused,57.0,F
S0162,Gloria David Adams,Senior,Physics,PHYS101,2023-08-24,Present,58.0,F
S0163,Sherri Christopher Mack,Senior,Chemistry,CHEM101,2023-02-22,Absent,0.0,F
S0163,Sherri Christopher Mack,Senior,Math,MATH101,2023-05-27,Late,90.0,A
S0163,Sherri Christopher Mack,Senior,Biology,BIO101,2023-01-22,Present,81.0,B
S0164,Janet Elizabeth Myers,Senior,Physics,PHYS101,2023-09-18,Absent,0.0,F
S0164,Janet Elizabeth Myers,Senior,Math,MATH101,2023-03-24,Present,91.0,A
S0164,Janet Elizabeth Myers,Senior,Biology,BIO101,2023-01-10,Absent,0.0,F
S0164,Janet Elizabeth Myers,Senior,English,ENG101,2023-05-24,Present,67.0,C
S0165,Gabriel Suzanne Thompson,Senior,Chemistry,CHEM101,2023-07-10,Absent,0.0,F
S0165,Gabriel Suzanne Thompson,Senior,Physics,PHYS101,2023-04-10,Late,70.0,C
S0165,Gabriel Suzanne Thompson,Senior,English,ENG101,2023-03-02,Late,94.0,A
S0165,Gabriel Suzanne Thompson,Senior,Math,MATH101,2023-09-06,Present,63.0,D
S0166,Jennifer Theresa Powell,Freshman,English,ENG101,2023-05-11,Present,62.0,D
S0166,Jennifer Theresa Powell,Freshman,Math,MATH101,2023-04-01,Excused,87.0,B
S0166,Jennifer Theresa Powell,Freshman,Biology,BIO101,2023-05-29,Absent,0.0,F
S0166,Jennifer Theresa Powell,Freshman,Physics,PHYS101,2023-04-28,Excused,62.0,D
S0167,Michael Sara Hernandez,Senior,English,ENG101,2023-11-08,Present,88.0,B
S0167,Michael Sara Hernandez,Senior,Physics,PHYS101,2023-05-07,Excused,64.0,D
S0167,Michael Sara Hernandez,Senior,Biology,BIO101,2023-12-28,Absent,0.0,F
S0167,Michael Sara Hernandez,Senior,Chemistry,CHEM101,2023-02-25,Absent,0.0,F
S0167,Michael Sara Hernandez,Senior,Math,MATH101,2023-11-21,Excused,73.0,C
S0168,Megan Ellen Gentry,Sophomore,Math,MATH101,2023-02-05,Excused,97.0,A
S0168,Megan Ellen Gentry,Sophomore,English,ENG101,2023-04-04,Absent,0.0,F
S0169,Karla Shawn Evans,Senior,Biology,BIO101,2023-11-28,Absent,0.0,F
S0169,Karla Shawn Evans,Senior,Chemistry,CHEM101,2023-01-29,Absent,0.0,F
S0169,Karla Shawn Evans,Senior,English,ENG101,2023-08-10,Present,54.0,F
S0170,John Traci Short,Junior,English,ENG101,2023-07-31,Excused,97.0,A
S0170,John Traci Short,Junior,Chemistry,CHEM101,2023-08-26,Present,55.0,F
S0170,John Traci Short,Junior,Physics,PHYS101,2023-05-10,Present,79.0,B
S0170,John Traci Short,Junior,Math,MATH101,2023-06-13,Late,84.0,B
S0171,John Jose Kennedy,Freshman,Chemistry,CHEM101,2023-08-07,Late,82.0,B
S0172,James Anthony Reyes,Senior,Physics,PHYS101,2023-05-13,Late,50.0,F
S0172,James Anthony Reyes,Senior,English,ENG101,2023-09-30,Late,73.0,C
S0173,Jimmy Robin Garcia,Senior,Biology,BIO101,2023-04-21,Late,90.0,A
S0173,Jimmy Robin Garcia,Senior,English,ENG101,2023-06-05,Absent,0.0,F
S0173,Jimmy Robin Garcia,Senior,Physics,PHYS101,2023-10-25,Absent,0.0,F
S0174,Richard Kristopher Baker,Sophomore,English,ENG101,2023-07-08,Excused,67.0,C
S0174,Richard Kristopher Baker,Sophomore,Physics,PHYS101,2023-03-25,Absent,0.0,F
S0174,Richard Kristopher Baker,Sophomore,Biology,BIO101,2023-03-26,Absent,0.0,F
S0175,Barbara Brian Reynolds,Freshman,Math,MATH101,2023-12-05,Absent,0.0,F
S0175,Barbara Brian Reynolds,Freshman,English,ENG101,2023-10-30,Absent,0.0,F
S0175,Barbara Brian Reynolds,Freshman,Biology,BIO101,2023-02-28,Excused,50.0,F
S0176,Toni Nicholas Rocha,Senior,Math,MATH101,2023-08-23,Present,53.0,F
S0176,Toni Nicholas Rocha,Senior,Biology,BIO101,2023-04-06,Late,94.0,A
S0176,Toni Nicholas Rocha,Senior,English,ENG101,2023-11-26,Late,54.0,F
S0177,Brian Gregory Johnson,Freshman,English,ENG101,2023-03-22,Excused,58.0,F
S0177,Brian Gregory Johnson,Freshman,Math,MATH101,2023-09-18,Present,50.0,F
S0177,Brian Gregory Johnson,Freshman,Biology,BIO101,2023-09-28,Absent,0.0,F
S0177,Brian Gregory Johnson,Freshman,Physics,PHYS101,2023-11-30,Present,92.0,A
S0178,Jeremy Aaron Taylor,Senior,Biology,BIO101,2023-05-07,Absent,0.0,F
S0178,Jeremy Aaron Taylor,Senior,English,ENG101,2023-06-26,Absent,0.0,F
S0178,Jeremy Aaron Taylor,Senior,Physics,PHYS101,2023-02-08,Excused,76.0,B
S0179,Daniel Deborah Pena,Senior,Math,MATH101,2023-04-04,Late,98.0,A
S0179,Daniel Deborah Pena,Senior,English,ENG101,2023-04-01,Excused,81.0,B
S0180,John David Bradley,Junior,Physics,PHYS101,2023-02-01,Excused,72.0,C
S0180,John David Bradley,Junior,English,ENG101,2023-05-30,Late,82.0,B
S0180,John David Bradley,Junior,Math,MATH101,2023-11-18,Absent,0.0,F
S0181,Marie Erin Davis,Freshman,English,ENG101,2023-12-01,Excused,52.0,F
S0181,Marie Erin Davis,Freshman,Math,MATH101,2023-07-04,Absent,0.0,F
S0182,Kevin Christopher Burke,Freshman,Biology,BIO101,2023-04-24,Excused,98.0,A
S0182,Kevin Christopher Burke,Freshman,Physics,PHYS101,2023-03-16,Excused,86.0,B
S0182,Kevin Christopher Burke,Freshman,Math,MATH101,2023-05-18,Excused,64.0,D
S0183,William Sara Booker,Freshman,Physics,PHYS101,2023-09-06,Excused,93.0,A
S0183,William Sara Booker,Freshman,Math,MATH101,2023-08-13,Late,84.0,B
S0184,Gregory Brian Russell,Freshman,English,ENG101,2023-07-08,Present,72.0,C
S0184,Gregory Brian Russell,Freshman,Math,MATH101,2023-06-19,Absent,0.0,F
S0184,Gregory Brian Russell,Freshman,Biology,BIO101,2023-11-12,Absent,0.0,F
S0184,Gregory Brian Russell,Freshman,Physics,PHYS101,2023-02-01,Excused,55.0,F
S0185,Erin Sarah Johns,Freshman,English,ENG101,2023-03-09,Present,93.0,A
S0185,Erin Sarah Johns,Freshman,Chemistry,CHEM101,2023-12-26,Late,50.0,F
